Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
367,0,0.055501,0.0390045,0.0617938,543.589,-441.605,57.6887
368,0,0.0595655,0.0394471,0.0639825,543.799,-441.762,57.7546
369,0,0.0715376,0.0393101,0.0650049,544.111,-442.664,57.5475
370,0,0.0683634,0.0374167,0.0634374,543.932,-442.502,57.3504
371,0,0.0640905,0.0378251,0.0626948,543.775,-442.166,57.4806
372,0,0.0661507,0.0376227,0.0640451,543.833,-442.324,57.6234
373,0,0.0709365,0.0399384,0.0641813,543.934,-442.617,57.5954
374,0,0.0704288,0.0380089,0.0638995,543.934,-442.519,57.4722
375,0,0.068002,0.0373207,0.0635879,543.896,-442.391,57.4377
376,0,0.0674397,0.0368348,0.0634585,543.848,-442.36,57.5228
377,0,0.068832,0.0383438,0.0638741,543.877,-442.442,57.5487
378,0,0.0725595,0.0386658,0.0642226,543.959,-442.662,57.5603
379,0,0.070704,0.0382118,0.0635088,543.95,-442.599,57.5042
380,0,0.0716655,0.038327,0.0640746,543.962,-442.657,57.4676
