Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,potX,potY,potZ
,,rad,rad,rad,mm,mm,mm
186,0.223996,-0.0673548,0.0763252,105.293,1556.58,319.983,64,128,64
187,0.19636,-0.0601688,0.0738259,117.839,1604.24,308.316,64,128,64
188,0.185513,-0.0526841,0.0742267,130.487,1650.25,294.417,64,128,64
189,0.175985,-0.0504713,0.0739037,142.891,1694.08,280.508,64,128,64
190,0.171889,-0.0365214,0.0717327,154.936,1735.59,266.656,64,128,64
191,0.15906,-0.0564816,0.0727756,167.013,1775.17,251.835,64,128,64
192,0.15143,-0.0536929,0.0710609,178.983,1813.16,238.1,64,128,64
193,0.151826,-0.0358296,0.0714642,190.438,1849.21,225.283,64,128,64
194,0.143007,-0.0380308,0.0731778,202.14,1883.84,212.429,64,128,64
195,0.14477,-0.00480795,0.0708152,213.357,1917.3,202.206,64,128,64
196,0.125774,-0.0171378,0.0760598,224.87,1949.06,190.836,64,128,64
197,0.114413,0.0179253,0.0703222,235.753,1980.09,182.756,64,128,64
198,0.102225,0.023323,0.0729071,246.854,2009.82,175.037,64,128,64
199,0.0832491,0.0233363,0.0748516,257.706,2039.16,170.048,64,128,64
200,0.0848258,0.0792392,0.0691051,268.5,2066.86,166.115,64,128,64
201,0.0576925,0.1664,0.0620745,279.756,2094.33,166.868,64,128,64
202,0.0573208,0.154724,0.0631514,290.673,2121.94,166.36,64,128,64
203,0.0476404,0.175536,0.0641619,301.423,2149.53,169.117,64,128,64
204,0.0508904,0.159882,0.0644848,312.796,2177.14,171.157,64,128,64
205,0.0341125,0.185858,0.0643907,323.674,2204.67,177.194,64,128,64
206,0.0375169,0.165203,0.0641409,335.357,2232.6,182.835,64,128,64
207,0.0297735,0.183642,0.0685972,345.596,2259.99,192.225,64,128,64
208,0.0311668,0.168785,0.0670879,357.296,2288.24,200.12,64,128,64
209,0.0541857,0.152376,0.0738042,367.781,2315.78,209.745,64,128,64
210,0.0492636,0.153908,0.070486,378.932,2344.36,219.943,64,128,64
211,0.0538127,0.146776,0.0742788,389.626,2372.51,231.108,64,128,64
212,0.056859,0.144228,0.074045,400.233,2400.96,241.994,64,128,64
213,0.047313,0.113202,0.085564,409.897,2428.55,252.592,64,128,64
214,0.0498948,0.121215,0.0793924,420.873,2457.72,263.995,64,128,64
215,0.0497392,0.116716,0.0835007,431.312,2486.29,274.475,64,128,64
216,0.0500619,0.121146,0.0809894,442.688,2515.34,284.808,64,128,64
217,0.0486321,0.107598,0.0795893,453.124,2544.12,291.962,64,128,64
218,0.0539231,0.0987841,0.0752603,464.495,2572.96,295.189,64,128,64
219,0.057679,0.0892513,0.0767197,475.697,2601.15,294.11,64,128,64
220,0.0643463,0.089248,0.0783524,487.448,2629.68,288.14,64,128,64
221,0.0617645,0.0769662,0.0812403,499.254,2657.72,277.229,64,128,64
222,0.0588613,0.0770347,0.08259,511.325,2685.83,261.161,64,128,64
223,0.0483917,0.0745997,0.0815787,523.467,2714.01,240.517,64,128,64
224,0.0408828,0.0637502,0.0784962,536.613,2742.43,216.592,64,128,64
225,0.0256717,0.0684066,0.0822337,549.57,2769.81,189.266,64,128,64
226,0.0216085,0.0798327,0.0855962,561.961,2797.31,160.297,64,128,64
227,0.0248257,0.0799101,0.0810566,574.743,2826.09,131.691,64,128,64
228,0.0225456,0.070027,0.0808586,588.149,2854.33,102.155,64,128,64
229,0.0233618,0.0674512,0.0842661,602.008,2883.68,71.6348,64,128,64
230,0.0212207,0.0567969,0.0876139,614.204,2912.57,42.1911,64,128,64
231,0.0363262,0.0302724,0.0905754,627.122,2941.85,15.2485,64,128,64
232,0.0449714,0.0344932,0.0952339,640.065,2971.26,-10.5659,64,128,64
233,0.0579073,0.0602359,0.0975837,652.833,3000.18,-32.2428,64,128,64
