Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
193,0,0.0258104,0.116364,0.0450258,-802.27,1484.99,862.674
194,0,0.0485058,0.107285,0.0485392,-788.933,1488.45,919.465
195,0,0.0771185,0.102335,0.0518795,-774.496,1491.79,970.9
196,0,0.109209,0.0991839,0.0558578,-759.097,1494.91,1016.69
197,0,0.147181,0.0959994,0.0587114,-742.557,1497.53,1056.81
198,0,0.179279,0.107116,0.0635208,-727.179,1499.37,1090.98
199,0,0.212535,0.109433,0.0662554,-694.632,1502.24,1128.87
200,0,0.232878,0.113161,0.0692802,-678,1502.75,1154.47
201,0,0.245912,0.115072,0.071299,-660.558,1502.16,1176.81
202,0,0.254863,0.115438,0.0716327,-641.617,1500.36,1196.7
203,0,0.25826,0.114638,0.071911,-621.895,1497.11,1214.16
204,0,0.259368,0.113985,0.0727834,-601.124,1492.38,1229.5
205,0,0.258496,0.113535,0.0724079,-579.602,1485.97,1242.85
206,0,0.254366,0.109054,0.0727214,-557.223,1477.98,1254.66
207,0,0.247061,0.103648,0.0732531,-534.27,1468.43,1265.02
208,0,0.237806,0.0958047,0.0721178,-510.728,1457.26,1274.31
209,0,0.22562,0.0856191,0.0725597,-486.568,1444.63,1282.88
210,0,0.212686,0.073903,0.0731245,-462.058,1430.6,1290.77
211,0,0.198894,0.0621263,0.0728899,-437.2,1415.2,1298.06
212,0,0.185274,0.0523902,0.0730088,-412.032,1398.77,1304.94
213,0,0.172066,0.0457298,0.072952,-386.7,1381.22,1311.46
214,0,0.160533,0.0415589,0.073289,-361.197,1362.79,1317.7
215,0,0.1517,0.0404706,0.0747762,-335.689,1343.51,1323.69
216,0,0.146058,0.0409484,0.0732669,-310.053,1323.59,1329.51
217,0,0.140953,0.042772,0.0747159,-284.626,1302.87,1334.97
218,0,0.137647,0.0449219,0.0749297,-259.117,1281.75,1340.35
219,0,0.133541,0.0453352,0.0759837,-233.516,1260.03,1345.61
220,0,0.122322,0.042494,0.0861779,-207.626,1237.62,1351
221,0,0.115445,0.0377328,0.087465,-182.355,1215.04,1355.97
222,0,0.106431,0.0349958,0.0914989,-155.289,1191.45,1361.94
223,0,0.107764,0.0256525,0.0749812,-128.539,1167.99,1367.57
224,0,0.0964139,0.0157775,0.0772932,-103.786,1144.6,1372.2
225,0,0.088982,0.00484093,0.0746742,-78.8774,1121.3,1376.85
226,0,0.0799046,-0.00535061,0.0755673,-54.7264,1097.83,1381.27
227,0,0.0734212,-0.0141053,0.0753049,-30.8565,1074.55,1385.61
228,0,0.0674159,-0.0229864,0.0753792,-7.74647,1051.24,1389.75
229,0,0.0611267,-0.0324781,0.0755866,14.6895,1028.31,1393.72
230,0,0.0532501,-0.0412516,0.076244,36.2311,1005.62,1397.52
231,0,0.0450052,-0.0508088,0.0773504,56.784,983.227,1400.99
232,0,0.0388251,-0.061807,0.0761963,76.5905,961.361,1404.3
233,0,0.0317504,-0.0711932,0.0754874,95.2358,939.88,1407.22
234,0,0.0255008,-0.0760616,0.076039,112.779,918.987,1409.85
235,0,0.0217397,-0.0830132,0.0729973,129.487,898.737,1412.17
236,0,0.0178547,-0.0874706,0.0724256,144.715,879.045,1413.99
237,0,0.0110117,-0.0910684,0.0724995,158.478,859.938,1415.31
238,0,0.00432222,-0.0978331,0.0725576,171.19,841.735,1416.22
239,0,-0.000370455,-0.101275,0.0716511,182.434,824.24,1416.57
240,0,-0.00586095,-0.105678,0.071184,192.291,807.598,1416.62
241,0,-0.0121437,-0.110382,0.0700646,200.662,791.844,1416.14
242,0,-0.0160403,-0.111257,0.0694137,207.801,777.027,1415.5
243,0,-0.0194788,-0.113353,0.068273,213.253,763.2,1414.33
244,0,-0.0226087,-0.110738,0.0676558,217.377,750.304,1412.94
245,0,-0.0275044,-0.111568,0.068023,220.209,738.666,1411.33
246,0,-0.0280403,-0.107478,0.0669116,221.438,727.88,1409.38
247,0,-0.0294316,-0.105113,0.0665965,221.239,718.155,1407.2
248,0,-0.0280679,-0.0992224,0.0658495,219.83,709.628,1404.78
249,0,-0.0258382,-0.0954135,0.0658776,217.07,701.902,1402.02
250,0,-0.0151307,-0.0846267,0.0663374,213.242,695.119,1399.16
251,0,0.0114775,-0.0697719,0.0685351,208.404,688.647,1396.1
252,0,0.0541427,-0.0480676,0.0716947,202.923,682.398,1392.9
253,0,0.0980366,-0.0288609,0.0765951,196.682,676.216,1389.44
254,0,0.135664,-0.01364,0.0805415,189.888,669.969,1385.64
255,0,0.160774,-0.00488391,0.084117,182.628,663.367,1381.46
256,0,0.17478,0.00228667,0.0854538,175.107,656.208,1377.18
257,0,0.180094,0.00449384,0.0868359,167.392,648.177,1372.58
258,0,0.180964,0.00516013,0.0867699,159.602,639.246,1367.71
