Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
350,0,0.375551,-0.520712,-0.539242,1214.93,-567.479,1022.85
351,0,0.377375,-0.518487,-0.540157,1215.68,-566.996,1020.7
352,0,0.376972,-0.518477,-0.538806,1216.33,-566.874,1018.67
353,0,0.376797,-0.519407,-0.539992,1217.24,-565.907,1016.44
354,0,0.377406,-0.516599,-0.539718,1217.85,-565.819,1014.58
355,0,0.375817,-0.521763,-0.538442,1218.63,-565.393,1012.41
356,0,0.377702,-0.518035,-0.539905,1219.47,-564.704,1010.43
357,0,0.376568,-0.519356,-0.538766,1220.15,-564.569,1008.65
358,0,0.376551,-0.521975,-0.539129,1221.01,-563.984,1006.56
359,0,0.377554,-0.520394,-0.539206,1221.84,-563.451,1004.82
360,0,0.378524,-0.521433,-0.539975,1222.59,-563.355,1003.09
361,0,0.377439,-0.523641,-0.537647,1223.46,-562.875,1001.12
362,0,0.378156,-0.523791,-0.539232,1224.57,-562.023,999.125
363,0,0.376409,-0.52471,-0.537872,1225.32,-561.681,997.394
364,0,0.377644,-0.525611,-0.537955,1226.3,-561.463,995.548
365,0,0.376491,-0.526451,-0.539462,1227.31,-560.49,993.484
366,0,0.377185,-0.52721,-0.54016,1228.25,-560.143,991.519
367,0,0.376912,-0.527295,-0.539361,1229.06,-560.005,989.607
368,0,0.376152,-0.527078,-0.539206,1230.51,-558.403,987.034
369,0,0.377859,-0.52783,-0.53959,1231.36,-558.539,984.917
370,0,0.376831,-0.527257,-0.539091,1232.72,-557.383,982.316
371,0,0.377016,-0.528195,-0.540263,1233.8,-556.948,979.946
372,0,0.376733,-0.529813,-0.539524,1235,-556.572,977.3
373,0,0.3775,-0.527896,-0.540588,1236.13,-555.949,975.017
374,0,0.377432,-0.53398,-0.539109,1237.21,-556.195,972.608
375,0,0.378256,-0.52896,-0.540516,1238.79,-554.802,969.276
376,0,0.376785,-0.527637,-0.540122,1240.23,-554.079,964.507
377,0,0.374926,-0.529254,-0.540702,1241.64,-553.898,957.635
378,0,0.373231,-0.529424,-0.539938,1243.51,-553.118,947.663
379,0,0.36784,-0.534741,-0.537063,1244.72,-554.713,935.684
380,0,0.365666,-0.539619,-0.537592,1246.66,-554.931,920.263
381,0,0.368117,-0.539286,-0.538141,1249.73,-552.625,901.205
382,0,0.368371,-0.546465,-0.536776,1252.17,-552.407,880.783
383,0,0.36754,-0.553524,-0.536577,1254.72,-552.512,859.233
384,0,0.368289,-0.555451,-0.529801,1257.23,-552.628,836.215
385,0,0.368121,-0.56503,-0.529855,1259.26,-553.798,812.887
386,0,0.372413,-0.568626,-0.533423,1262.78,-551.727,787.746
387,0,0.342417,-0.606377,-0.541397,1211.72,-690.147,845.015
388,0,0.343537,-0.616301,-0.539841,1208.15,-705.905,829.876
389,0,0.337256,-0.627079,-0.540136,1203.84,-723.503,816.099
390,0,0.335241,-0.635663,-0.537761,1200.97,-737.518,799.698
391,0,0.331249,-0.645213,-0.539393,1197.63,-752.267,784.086
392,0,0.326695,-0.648403,-0.535513,1196.79,-761.188,764.512
393,0,0.321985,-0.658164,-0.536552,1192.74,-777.639,750.008
394,0,0.317638,-0.667109,-0.53638,1189.85,-790.792,733.25
395,0,0.314385,-0.674661,-0.532956,1187.97,-802.061,715.126
396,0,0.309568,-0.683453,-0.532706,1180.5,-827.24,706.474
397,0,0.303911,-0.687087,-0.531305,1179.32,-835.983,686.555
398,0,0.300375,-0.691661,-0.530108,1177.98,-845.302,666.892

