Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
258,0,1.22099,0.11447,0.43348,49.0534,344.595,252.634
259,0,1.21921,0.115763,0.42832,48.3695,343.375,252.336
260,0,1.21523,0.119507,0.427724,47.4988,342.095,251.872
261,0,1.21475,0.118762,0.431187,46.7335,341.132,251.35
262,0,1.21701,0.117971,0.426891,45.7485,340.101,250.865
263,0,1.21233,0.117413,0.426616,44.8064,338.859,250.449
264,0,1.21587,0.116046,0.429212,44.0509,337.841,250.292
265,0,1.21511,0.116801,0.433749,43.1397,336.618,249.904
266,0,1.21482,0.118394,0.430351,42.5503,335.405,249.652
267,0,1.20676,0.118067,0.439075,42.1261,334.449,249.456
268,0,1.21573,0.118275,0.43439,41.5214,333.838,249.482
269,0,1.22158,0.11964,0.423318,40.304,332.391,248.993
270,0,1.21888,0.114436,0.435775,39.6214,331.297,248.814
271,0,1.22281,0.113085,0.431625,38.6411,330.017,248.861
272,0,1.21535,0.113224,0.427191,37.6932,328.783,249.026
273,0,1.2158,0.113489,0.430516,36.7381,327.467,249.42
274,0,1.21444,0.112906,0.437077,36.235,326.565,250.01
275,0,1.21531,0.117109,0.429587,34.9345,324.826,250.527
276,0,1.2101,0.116191,0.428618,33.8644,323.324,251.178
277,0,1.21452,0.116238,0.437727,33.0337,321.973,252.127
278,0,1.21381,0.119977,0.426983,31.8243,320.485,253.137
279,0,1.21789,0.122024,0.427388,30.7833,319.099,254.299
280,0,1.21748,0.122363,0.438793,29.9533,317.893,255.35
281,0,1.21529,0.123694,0.431935,28.6946,316.418,256.324
282,0,1.21317,0.122651,0.438227,28.1561,315.455,257.487
283,0,1.21201,0.121596,0.427041,27.2502,314.279,258.535
284,0,1.21342,0.12405,0.425821,26.7039,313.484,259.562
285,0,1.21055,0.122787,0.433499,26.2931,312.785,260.423
286,0,1.21394,0.120734,0.435321,25.7288,312.046,260.944
287,0,1.21165,0.121907,0.424862,24.6492,310.826,261.039
288,0,1.21155,0.121836,0.425106,23.8914,310.039,260.992
289,0,1.20847,0.120697,0.426671,23.2922,309.297,260.924
290,0,1.20703,0.118757,0.428411,22.7212,308.471,260.657
291,0,1.20438,0.119488,0.425947,22.2588,307.715,260.312
292,0,1.20102,0.120423,0.424278,21.8309,306.887,259.888
293,0,1.19631,0.121013,0.425949,21.4631,306.043,259.382
294,0,1.19323,0.119879,0.433637,21.0353,304.869,258.605
295,0,1.19644,0.1216,0.42376,20.4816,304.048,258.121
296,0,1.19776,0.121834,0.422663,20.0362,303.089,257.477
297,0,1.20376,0.120591,0.423716,19.3979,301.945,256.67
298,0,1.21132,0.117722,0.428562,18.8756,300.985,256.051
299,0,1.20773,0.11667,0.424309,18.1946,299.656,255.374
300,0,1.20818,0.116455,0.423594,17.8738,298.955,255.279
301,0,1.20305,0.116495,0.423936,17.4193,298.101,255.16
302,0,1.19783,0.115012,0.431762,17.015,296.98,255.043
303,0,1.20192,0.116506,0.427548,16.3431,296.054,255.189
304,0,1.20604,0.118048,0.424002,15.4706,294.984,255.062
305,0,1.20448,0.115922,0.43131,14.6681,293.912,254.822
